objid,specobjid,u,g,r,i,z_mag,z,zErr,velDisp,snMedian,class,subClass,type,petroR50_r,petroR90_r,q_r,u_r,fracDeV_r,flags,plate,mjd,fiberID,ra,dec
1237661966353104937,2.2204247577807032e+18,24.33127,22.04173,21.67036,21.51365,21.58684,0.07186748,2.533504e-05,0.0,2.455494,GALAXY,,3,0.736068,1.26405,0.003936287,-0.03589346,0.0,35253393690640,1972.0,53466.0,546.0,175.01414489746094,41.25098419189453
1237660634914422942,1.3646212438897725e+18,24.63468,22.44616,22.06675,21.68061,20.88602,0.05425771,1.095679e-05,84.46841,22.67279,GALAXY,STARFORMING,6,0.7795635,1.34841,0.01852667,-0.05118289,0.0,105622137864464,1212.0,52703.0,111.0,137.7414093017578,35.80018997192383
1237668273508712570,2.948889986415487e+18,22.66331,22.73621,23.15368,23.4645,22.54689,0.08799394,1.498576e-05,148.9447,21.00615,GALAXY,AGN,6,0.5588726,0.9929922,-0.02121752,0.07290832,0.0,105622137868560,2619.0,54506.0,575.0,201.6888885498047,20.34413146972656
1237667536922673415,2.7269749979469844e+18,26.62883,25.85832,19.72196,18.63755,18.73592,0.04164354,1.304739e-05,106.6557,28.15035,GALAXY,AGN BROADLINE,3,3.450899,5.417734,0.0398984,-0.0963487,0.1752613,35253361185040,2422.0,54096.0,165.0,125.3659439086914,12.392592430114746
1237661949727866995,1.9163273239262925e+18,22.49741,21.93556,22.13878,22.74311,22.8269,0.0643503,1.35711e-05,114.653,21.7919,GALAXY,STARFORMING,3,0.7463422,1.259215,-0.05222484,-0.1249475,0.0,105624285352208,1702.0,53144.0,166.0,208.715087890625,11.345616340637209
1237661950270439622,1.9287875509069025e+18,18.25629,17.33629,17.40007,18.55702,23.32984,0.05077216,8.214193e-06,123.9624,29.41826,GALAXY,STARFORMING,3,6.381238,18.21859,0.157465,-0.07429705,0.7745987,35253360136464,1713.0,53827.0,440.0,221.8990631103516,10.402026176452637
1237658613595111513,1.0911364137993114e+18,21.70696,21.63173,21.83604,21.76184,21.74782,0.05751406,1.644553e-05,120.3769,21.67423,GALAXY,,6,0.8569835,1.457497,0.02147098,-0.009443378,0.0,105622137864208,969.0,52442.0,507.0,181.506591796875,50.49814224243164
1237661387076796545,1.501985431594494e+18,21.66327,15.37488,14.63526,14.27019,14.02321,0.04525141,2.245315e-05,110.3773,15.86751,GALAXY,,3,8.649229,18.34036,-0.002748043,-0.04650662,0.5944867,72092847399899228,1334.0,52764.0,127.0,238.8919982910156,42.6130256652832
1237661812810383576,1.815032891155966e+18,17.43596,15.75699,14.91756,14.42588,14.03896,0.05910423,1.506912e-05,172.3804,22.9116,GALAXY,STARFORMING,3,5.248149,16.48507,0.03418542,-0.09606185,0.6175261,35255507619856,1612.0,53149.0,299.0,181.8412475585937,12.590672492980955
1237654652557394204,8.490583095781888e+17,17.49748,15.8455,14.98148,14.55363,14.20795,0.06115103,1.304305e-05,123.873,28.32504,GALAXY,STARFORMING,3,5.838797,14.65147,-0.1550637,-0.00268463,0.9500402,35253360136208,754.0,52232.0,472.0,114.35481262207033,29.66810607910156
1237651273489580233,4.8533875764234854e+17,21.38569,21.40893,22.55403,24.36181,22.82692,0.06130618,8.166479e-06,126.7975,29.99068,GALAXY,STARFORMING,3,0.7993713,1.352077,-0.005547012,0.1908542,0.7223045,105624285352208,431.0,51877.0,276.0,112.595703125,37.375186920166016
1237662225673486456,2.2474271135881236e+18,20.04442,24.07314,24.77083,24.32048,22.81536,0.0608466,1.553231e-05,172.8519,22.97335,GALAXY,STARFORMING,3,-9999.0,-9999.0,0.2231809,-0.09550279,1.0,316728336847120,1996.0,53436.0,476.0,171.13339233398438,39.78687286376953
1237661358614446146,1.623651895564331e+18,17.57992,15.91481,15.07492,14.69121,14.38295,0.03371952,8.65038e-06,142.0713,28.78459,GALAXY,STARBURST,3,4.165983,11.90765,0.1058965,0.02523589,0.8394833,35253360660500,1442.0,53050.0,379.0,172.2779541015625,47.69940185546875
1237658802573213869,1.1440754300939407e+18,17.38939,15.66522,14.89549,14.49459,14.20274,0.06321985,1.291829e-05,144.9915,25.22788,GALAXY,AGN,3,6.368899,14.97406,-0.1153618,-0.008090707,0.9917156,35253360136208,1016.0,52759.0,586.0,178.4727020263672,55.35738754272461
1237664295835467793,2.267727397174405e+18,22.52378,22.88761,24.63806,24.3618,22.8269,0.06037005,1.50158e-05,151.127,37.28442,GALAXY,STARFORMING,6,0.3151466,0.5791005,0.0003077036,0.000363314,0.03543319,387097114579216,2014.0,53460.0,600.0,209.1775817871093,38.29880905151367
1237651539800490180,3.247221576227121e+18,18.88299,17.88604,19.05394,17.03044,26.35816,0.05491674,1.122597e-05,126.6578,31.8159,GALAXY,,3,3.638873,5.512846,0.04999462,0.03080409,1.0,316728370401552,2884.0,54526.0,459.0,245.5745849609375,51.14977264404297
1237661871864807511,1.5414367388854129e+18,17.33003,15.79131,14.9697,14.52352,14.21392,0.07321811,1.137081e-05,199.4979,24.04207,GALAXY,AGN,3,5.041212,15.03577,-0.1772371,0.02671447,0.8394414,35287719874576,1369.0,53089.0,290.0,178.9599609375,44.13528823852539
1237654953744597403,7.127185902891438e+17,23.42076,21.48719,21.55247,24.02743,22.82689,0.03302839,7.529046e-06,73.99912,23.57762,GALAXY,STARFORMING,6,0.5938777,1.094452,-0.02084952,-0.01694695,0.0,387097114579216,633.0,52079.0,87.0,256.1927185058594,38.23553466796875
1237660635996291172,1.6112810143892378e+18,17.26515,15.56556,14.774,14.38318,14.07302,0.07610464,1.289635e-05,112.1742,26.1953,GALAXY,AGN,3,8.002717,16.81557,-0.02093103,-0.03826865,0.9475617,35253360136208,1431.0,52992.0,430.0,159.11622619628906,44.88271713256836
1237657776609624355,1.1936243697802547e+18,23.37006,22.51468,22.90002,23.70587,22.8269,0.07474333,1.710931e-05,191.5906,23.76282,GALAXY,BROADLINE,6,0.5366624,0.9138201,-0.02899872,0.0210506,1.0,387099262058768,1060.0,52636.0,620.0,119.4102554321289,30.10976219177246
1237667322726055979,2.5265931219034706e+18,22.3298,22.95465,24.80202,24.3618,22.82689,0.06838216,1.646336e-05,137.1623,20.43857,GALAXY,,6,-9999.0,-9999.0,-2.083657,-0.2144065,1.0,404689300885776,2244.0,53795.0,268.0,200.0980224609375,26.30921745300293
1237662500544512216,1.8950110968975462e+18,17.58703,15.7814,14.96908,14.54527,14.26354,0.06240667,1.01963e-05,137.9516,27.20663,GALAXY,AGN,3,6.569961,16.84473,-0.06735845,-0.04551686,1.0,35255507620112,1683.0,53436.0,442.0,243.09844970703125,35.174957275390625
1237667429566185574,2.6515036900824453e+18,22.49366,22.00481,21.60953,21.76207,21.97015,0.04453726,1.83321e-05,0.0,20.71931,QSO,AGN,6,0.5769165,0.9827973,-0.01749142,0.0003659055,0.0,105622137868304,2355.0,53792.0,34.0,162.94760131835938,25.132192611694336
1237664667371503714,9.952966296177236e+18,21.835,21.50274,21.34526,21.22526,21.24917,0.06656805,1.138368e-05,58.15744,8.411187,GALAXY,STARBURST,6,0.6758838,1.20315,-0.003057615,0.03812234,0.6159369,105622137864208,8840.0,57425.0,40.0,184.01953125,38.95627975463867
1237664852568506536,2.0694291008329093e+18,22.67461,22.75183,24.02821,23.94664,22.8269,0.04309458,1.376512e-05,118.4844,28.77518,GALAXY,STARFORMING,6,0.5442449,0.8983544,0.0001046668,-0.03454205,1.0,387099262062936,1838.0,53467.0,91.0,210.1703491210937,34.14715576171875
1237668310014492791,3.0997135652469084e+18,24.34453,22.4858,23.42328,24.08584,22.82689,0.02989324,9.245719e-06,42.52245,22.48728,GALAXY,STARBURST,6,0.5658736,0.9805348,0.02440071,-0.05357607,0.0,316728370397456,2753.0,54234.0,404.0,229.9496612548828,13.686165809631348
1237657769628729542,1.0078539078854513e+18,17.79998,15.94978,15.12046,14.7279,14.40427,0.06844281,9.72624e-06,151.0296,30.82426,GALAXY,AGN BROADLINE,3,7.74835,16.37668,0.08411302,-0.01663223,1.0,35255507619856,895.0,52581.0,631.0,130.89784240722656,41.308372497558594
1237665024912326783,2.374692286505183e+18,25.00735,22.66721,21.99448,21.69462,21.51188,0.06132466,1.296048e-05,111.6264,19.44406,GALAXY,,3,0.7102279,1.245447,-0.1363351,-0.01732043,0.0,105624285348112,2109.0,53468.0,616.0,204.93408203125,33.24573516845703
1237658205576888483,1.0820973316098232e+18,21.68475,21.31554,21.65261,23.59029,21.7369,0.04290439,1.651326e-05,68.10025,17.23219,GALAXY,AGN,6,0.5411666,0.9726244,0.01597835,-0.001369353,0.0,105587778130008,961.0,52615.0,391.0,156.19204711914062,46.98835372924805
1237664852031045833,2.0694865503154606e+18,22.33461,22.25412,22.81435,23.15835,22.31462,0.06460983,1.105683e-05,170.4876,27.94401,GALAXY,STARFORMING,6,0.6380664,1.068212,0.01712797,-0.006410131,0.0,545426788978704,1838.0,53467.0,300.0,208.5506134033203,34.18408966064453
1237662300820668567,1.878059651203885e+18,21.99522,22.4563,22.01574,21.59243,21.12663,0.06076319,1.091283e-05,153.022,26.5559,GALAXY,STARFORMING,6,0.748551,1.302221,0.04583184,0.1328898,0.0,263951812268048,1668.0,53433.0,213.0,202.2823181152344,50.26628875732422
1237674366457151819,1.0031972013142446e+18,17.40873,16.04055,15.33303,14.9324,14.61021,0.06174416,1.159915e-05,144.6805,25.1137,GALAXY,STARFORMING,3,4.713815,8.968741,-0.04913946,-0.1561385,0.177032,1266752084377672,891.0,52584.0,74.0,121.2487564086914,34.01628875732422
1237660343401119921,1.3692675052515103e+18,24.86217,23.12305,23.11962,22.92242,22.86176,0.04131173,1.439657e-05,100.8973,20.80528,GALAXY,,6,0.5581275,1.021585,0.06760611,0.0005040262,1.0,545426788974864,1216.0,52709.0,630.0,149.30709838867188,41.10455703735352
1237667782314819815,3.1289281440865587e+18,22.71283,21.62318,23.08886,24.3618,22.8269,0.03653281,7.814443e-06,86.98151,20.73023,GALAXY,STARFORMING,6,0.6439193,1.136355,0.01571061,0.05463096,0.0,316728370397456,2779.0,54540.0,190.0,225.8891143798828,17.089157104492188
1237654383051997338,6.238258226371236e+17,17.83952,15.8503,14.97017,14.51575,14.20073,0.06100659,1.380281e-05,176.404,23.86004,GALAXY,AGN,3,6.008531,14.72271,0.1877215,-0.03044534,0.7162684,35253360136208,554.0,52000.0,281.0,138.11672973632812,53.26307678222656
1237661211505655924,1.4480027085512643e+18,17.63044,15.88087,15.11879,14.72174,14.40736,0.05858072,1.118996e-05,134.6271,26.29981,GALAXY,STARFORMING,3,5.601449,14.81945,-0.08164554,-0.01912888,1.0,35253360136208,1286.0,52725.0,347.0,210.8415679931641,47.17074203491211
1237665442064695489,2.4230136303342326e+18,21.97366,21.60236,21.41031,24.3618,22.44055,0.04745534,1.162462e-05,99.98383,35.04171,GALAXY,STARFORMING,6,0.6702054,1.168863,0.0009525545,0.005947971,0.0,105624285352208,2152.0,53874.0,280.0,225.1258544921875,23.92932510375977
1237658802035556407,1.1418362737915597e+18,16.96311,15.54307,14.82908,14.45536,14.13408,0.05820016,8.844438e-06,123.029,19.60992,GALAXY,STARFORMING,3,6.81294,14.824,0.1828242,-0.05035978,0.4213018,193585182019600,1014.0,52707.0,632.0,175.2157745361328,54.80322265625
1237665567145984250,3.1402256263136154e+18,17.28633,15.80715,15.06628,14.66488,14.3454,0.03935613,1.362423e-05,102.0401,26.21698,GALAXY,,3,4.441097,10.92847,0.06127599,-0.09256297,0.6806623,35253360136208,2789.0,54555.0,330.0,219.72813415527344,21.68858528137207
1237657612869435560,1.0167989816965468e+18,17.57298,15.77389,14.95258,14.52438,14.22163,0.04459957,1.355127e-05,151.2804,27.74229,GALAXY,,3,4.679488,11.51112,-0.07388621,-0.06349961,0.7284107,35253360398352,903.0,52400.0,405.0,151.01304626464844,53.29888534545898
1237664338791497955,2.3734437911357297e+18,17.22844,15.48201,14.68731,14.27842,13.97994,0.05230071,1.663665e-05,129.2387,21.98786,GALAXY,,3,7.623327,17.82546,0.1597847,0.0297298,1.0,35253360660500,2108.0,53473.0,170.0,181.4726104736328,38.065895080566406
1237665128017297584,2.392656662721751e+18,17.68048,15.92383,15.10851,14.70494,14.38147,0.08057784,1.00925e-05,167.1051,27.06203,GALAXY,AGN,3,6.463233,14.82896,-0.05333043,0.05714622,1.0,35255507619856,2125.0,53795.0,434.0,212.6786193847656,31.403488159179688
1237661383310115025,1.7959503145835172e+18,17.36309,15.67881,14.91707,14.55763,14.26716,0.05222176,1.447233e-05,110.6768,24.00068,GALAXY,,3,7.864853,18.8867,0.01111336,0.0278323,0.9827452,35253360136464,1595.0,52999.0,509.0,147.83016967773438,36.1776237487793
1237651251486916788,5.0559368635720704e+17,23.77584,21.88628,22.6594,23.03079,22.82689,0.03709651,1.098602e-05,56.23583,21.14574,GALAXY,STARFORMING,6,0.5605713,0.9738415,-0.007929338,-0.03806115,0.0,387097114444048,449.0,51900.0,235.0,133.72320556640625,53.69046401977539
1237654625718501423,1.0066661610199716e+18,17.49688,16.22672,15.54008,15.16649,14.88441,0.04044218,9.862255e-06,73.84188,30.32905,GALAXY,STARFORMING,3,7.835206,17.67417,0.118962,-0.004860062,1.0,52847693664784,894.0,52615.0,406.0,126.91272735595705,40.722991943359375
1237663546903953677,2.0075224716615619e+18,17.42951,15.80322,15.00154,14.56482,14.23445,0.04372369,1.446753e-05,106.7976,21.3782,GALAXY,,3,7.934141,16.45696,-0.02095432,0.03975305,0.9103079,35253360136208,1783.0,53386.0,156.0,128.65489196777344,55.87024688720703
1237662195054870559,1.6123533132887757e+18,17.41437,15.62851,14.86633,14.46925,14.16524,0.03867253,1.231485e-05,128.0633,29.34386,GALAXY,BROADLINE,3,6.757544,16.26099,0.05744334,0.03696502,1.0,35253360136464,1432.0,53003.0,235.0,159.2810516357422,39.77750778198242
1237655465930457315,9.144066856766935e+17,21.79875,21.46074,23.05705,24.3618,22.8269,0.04260319,1.077579e-05,116.8506,18.21439,GALAXY,STARFORMING,6,0.7262533,1.278795,0.01230593,-0.03843481,0.0,105624285348112,812.0,52352.0,640.0,240.2763671875,49.009498596191406
1237671262277271741,2.904936177515653e+18,22.90757,22.66489,24.80203,24.3618,22.8269,0.03538241,1.339678e-05,88.32266,21.05876,GALAXY,STARFORMING,6,-9999.0,-9999.0,-2.411241,0.02062289,1.0,387097115103508,2580.0,54092.0,416.0,144.37872314453125,14.21981716156006
1237651249902190697,6.981418198499594e+17,17.32661,15.82593,15.05271,14.63129,14.31968,0.04207608,6.567415e-06,135.5159,28.28078,GALAXY,STARBURST,3,4.817913,13.83824,-0.07480726,0.03986022,1.0,35253360660500,620.0,52375.0,305.0,239.30816650390625,49.821044921875
1237658203440742499,1.441189859845761e+18,22.08147,22.15323,24.75477,24.3618,22.8269,0.07965419,1.842455e-05,177.9096,23.07764,GALAXY,,6,0.09449898,0.5155989,-0.001776337,0.0007173056,1.0,35253393690896,1280.0,52738.0,138.0,195.1625061035156,48.56876754760742
1237667781778210939,3.113239212585937e+18,22.88259,24.46209,24.60334,24.36187,22.65154,0.04512995,5.24195e-06,113.9531,31.50874,GALAXY,STARFORMING,6,0.533035,0.8658493,0.5284411,0.2187507,1.0,316728370397456,2765.0,54535.0,458.0,226.3561553955078,16.418476104736328
1237665329853235254,2.2666113988784558e+18,17.51983,15.8544,15.09402,14.72521,14.37156,0.06590179,1.049989e-05,166.2911,29.48814,GALAXY,STARFORMING,3,4.818042,13.22376,-0.02919975,-0.08754218,1.0,35253360136720,2013.0,53818.0,636.0,187.3047332763672,32.19378662109375
1237665357231096018,1.188996802364336e+18,17.79876,16.1182,15.30034,14.88914,14.56719,0.05575672,1.638415e-05,168.7435,23.29654,GALAXY,STARFORMING,3,5.104482,11.85855,0.1875604,0.08772583,0.471827,193585182019600,1056.0,52764.0,169.0,243.6388092041016,36.38949203491211
1237662503756628278,1.595455196274649e+18,21.92407,21.6405,24.80203,24.3618,22.82689,0.06390862,1.168381e-05,126.0308,32.45452,GALAXY,,6,-9999.0,-9999.0,-0.676001,-0.7432351,1.0,387097115103508,1417.0,53141.0,200.0,238.6376800537109,35.161434173583984
1237661433239896129,1.6472496143377633e+18,21.72662,21.20677,21.98035,22.1663,22.82689,0.06183418,9.004406e-06,130.7534,25.84516,GALAXY,STARFORMING,6,0.5461438,0.9989613,0.05830931,0.01469995,0.0,123216471396624,1463.0,53063.0,211.0,202.24685668945312,45.144264221191406
1237661352166490286,1.0235010544713339e+18,17.07452,15.65264,14.97812,14.60063,14.33738,0.03397169,1.089894e-05,85.46679,23.55643,GALAXY,STARFORMING,3,7.270283,14.8829,-0.09354214,0.02847447,0.8117246,35253360136208,909.0,52379.0,211.0,169.01486206054688,55.675926208496094
1237651533872234881,4.999196563168563e+17,17.5669,15.89217,15.11879,14.70005,14.32254,0.04200241,1.120549e-05,131.6045,29.21526,GALAXY,STARFORMING,3,4.362895,12.37532,0.1180259,0.146238,0.7081839,35255507619856,444.0,51883.0,73.0,129.20181274414062,52.71548080444336
1237661360762323098,1.649469803510917e+18,17.28257,15.74406,15.03329,14.57665,14.32171,0.06238256,4.048936e-05,0.0,24.83044,QSO,BROADLINE,3,5.571989,13.76697,-0.181566,0.04817444,0.7778946,35255507619856,1465.0,53082.0,96.0,205.7610778808593,44.83849334716797
1237662195590824120,1.6101306505164493e+18,17.77358,15.9372,15.11129,14.72153,14.41911,0.04438592,1.193532e-05,148.5845,30.60907,GALAXY,,3,4.058996,11.87862,0.1263921,-0.02068191,1.0,35253360136208,1430.0,53002.0,341.0,156.46629333496094,39.52946090698242
1237651251487113425,5.056657043688264e+17,22.71794,22.70419,23.60876,24.3618,22.82689,-0.0001244358,1.162781e-05,0.0,34.64078,STAR,K5,6,0.5545872,0.9778641,-0.07012133,0.05315065,0.0,35255541170448,449.0,51900.0,497.0,134.2103729248047,54.04265213012695
1237668297671442610,2.945489746589149e+18,24.13923,24.91238,24.01105,24.36073,23.1371,0.06344423,1.322669e-05,153.6391,28.68053,GALAXY,BROADLINE,6,0.8805629,1.266734,0.2428786,0.5242594,0.0,387097114575120,2616.0,54499.0,493.0,195.2888946533203,19.494159698486328
1237651539258704035,6.901975729580544e+17,17.98235,16.0656,15.2145,14.80568,14.47897,0.04575339,1.071595e-05,166.0928,35.06353,GALAXY,,3,4.373127,13.70178,-0.1256085,0.01046965,1.0,35253360136208,613.0,52345.0,76.0,231.65464782714844,59.23246765136719
1237667254551052401,2.5086029130356756e+18,22.4132,21.96033,24.43587,24.3618,22.82689,0.05148871,9.490349e-06,135.5826,21.1754,GALAXY,STARFORMING,6,0.5462327,0.8350906,0.03266134,-0.02610367,1.0,387097114575120,2228.0,53818.0,356.0,180.69171142578125,30.23567008972168
1237658205580296318,1.0855239601178808e+18,22.76676,22.24599,22.38435,22.25092,22.82691,0.03274976,1.644855e-05,63.40205,13.40941,GALAXY,STARFORMING,6,0.6285463,1.033831,0.009031453,0.0568109,0.0,105624285352208,964.0,52646.0,569.0,167.44244384765625,49.41117858886719
1237663786885513451,2.10994996913271e+18,17.56989,16.24142,15.50216,15.09129,14.76628,0.03883352,7.757311e-06,105.1375,27.02077,GALAXY,STARFORMING,3,3.843538,9.020249,-0.1268923,-0.09548136,0.3343675,193550822281232,1874.0,54452.0,49.0,129.27796936035156,59.27281188964844
1237662300836921673,5.576721423265978e+18,21.6318,20.97283,20.96768,20.89965,21.37815,0.03307392,1.081505e-05,128.7687,10.07396,GALAXY,STARFORMING,6,0.7083087,1.225622,-0.001157002,-0.02166176,0.0,105622137864208,4953.0,55749.0,506.0,245.484115600586,31.300575256347656
1237662300825190571,1.8836685353816166e+18,24.80685,22.46617,24.02807,24.3618,22.8269,0.07303132,2.206292e-05,0.0,31.14455,QSO,STARBURST BROADLINE,6,0.5599723,0.8776004,-0.06961942,0.02705785,0.0,316728370925844,1673.0,53462.0,138.0,217.0337371826172,46.70092391967773
1237667252940308561,2.5051529189324493e+18,22.83218,22.54463,24.31306,24.3618,22.58173,0.05779954,1.219299e-05,82.51598,20.71557,GALAXY,STARFORMING,6,0.532471,0.8573923,-0.01635899,0.1113352,0.0,316730517885200,2225.0,53729.0,93.0,180.3855438232422,28.93553352355957
1237667255629447221,2.5210370136127836e+18,17.6454,15.99807,15.32748,14.91463,14.62517,0.05227216,5.801513e-06,145.7291,39.77694,GALAXY,STARFORMING,3,3.80004,8.694528,-0.1600639,-0.1788274,0.4012206,1161121054724696,2239.0,53726.0,535.0,193.09674072265625,30.85169982910156
1237661957761859679,1.883716364137425e+18,18.55058,17.81917,18.51901,22.29757,23.66031,0.07158377,6.210635e-06,145.547,29.19936,GALAXY,STARFORMING,3,2.877312,5.316021,0.2497467,-0.07241599,0.9522817,105622104314128,1673.0,53462.0,312.0,214.7779541015625,47.75411987304688
1237654947841835129,7.015107180416471e+17,17.61077,15.8869,15.04392,14.60705,14.30415,0.05369474,1.688786e-05,132.5132,20.78477,GALAXY,STARFORMING,3,5.056531,11.72061,-0.07096532,-0.03622282,0.6060053,35253360136208,623.0,52051.0,273.0,242.8534545898437,50.2324447631836
1237658304355172521,1.0719507599746929e+18,17.71506,15.85883,15.06191,14.6586,14.38105,0.05383366,1.541308e-05,115.3662,23.86076,GALAXY,,3,5.170083,11.21346,0.1156765,-0.00801842,0.7209243,35221147877464,952.0,52409.0,342.0,170.19412231445312,59.89669799804688
1237661360769597652,1.574010046692485e+18,17.56956,16.01821,15.29916,14.89968,14.61183,0.05244914,2.072946e-05,123.7805,16.00893,GALAXY,,3,6.411254,13.70004,0.09039436,-0.05939666,0.1715826,193585182019600,1398.0,53146.0,7.0,226.49246215820312,38.489864349365234
1237659329775140947,1.3162278896995144e+18,23.78416,24.57185,23.62633,23.8405,20.87402,0.04094138,7.369538e-06,113.2791,29.80225,GALAXY,STARFORMING,6,0.7081531,1.132082,0.1449856,-0.02374272,0.0,474989325324560,1169.0,52753.0,185.0,239.690658569336,44.6839599609375
1237667322188267612,2.5242723337413857e+18,22.16508,22.45764,24.1094,24.3618,22.82689,0.07161743,1.91132e-05,97.19204,18.67024,GALAXY,,6,0.5038009,0.8051194,-0.08943561,0.0237768,0.0,316728370397456,2242.0,54153.0,17.0,197.7041931152344,26.274314880371094
1237651538173558916,5.5401425522186035e+17,17.3954,15.87388,15.15152,14.77817,14.46564,0.05233165,1.140804e-05,102.0953,40.41515,GALAXY,STARFORMING,3,5.262184,12.92174,0.007370743,-0.0664013,1.0,35255507619856,492.0,51955.0,260.0,174.36692810058594,66.54106903076172
1237663787954078054,2.1033099993872077e+18,22.71125,23.15885,23.40721,24.3618,22.43572,0.0610145,1.718493e-05,133.9681,20.54846,GALAXY,,6,0.5703129,0.9294134,-0.0008832056,0.02712119,0.0,387097114579216,1868.0,53318.0,469.0,117.19293212890624,49.719573974609375
1237665532780478605,2.526665964548811e+18,18.43382,17.99127,18.14078,18.03864,18.05478,0.03447612,1.180801e-05,85.54685,21.65421,GALAXY,STARFORMING,3,4.474288,12.02719,-0.1678445,0.1240223,0.7732344,105622104838164,2244.0,53795.0,533.0,201.34487915039065,27.24905776977539
1237660562435146059,1.3601572261609083e+18,17.40178,15.82407,15.14456,14.76773,14.46678,0.06548975,1.49174e-05,98.5712,19.40056,GALAXY,STARFORMING,3,6.100353,14.46127,0.0522531,0.09473615,0.8275151,35253360136720,1208.0,52672.0,255.0,127.36396026611328,30.27577781677246
1237655107835461736,1.067400156544002e+18,20.80187,20.06174,19.78965,19.71306,19.63487,0.07469726,1.656539e-05,120.5779,21.02363,GALAXY,,6,0.6946408,1.287693,0.004948421,0.005654552,0.02256644,35253393686544,948.0,52428.0,171.0,160.5191650390625,57.30656051635742
1237664337175183394,2.2328198268358758e+18,17.00262,15.7311,15.17451,14.84101,14.57649,0.03502935,1.042924e-05,78.69254,30.56702,GALAXY,STARFORMING,3,3.187591,8.433756,0.05081355,0.1488139,0.6952772,35255507619856,1983.0,53442.0,583.0,165.47067260742188,35.11460494995117
1237657612867338268,1.0145485603157053e+18,16.63768,15.61807,15.10747,14.74342,14.55756,0.05547925,2.648536e-05,0.0,26.32564,QSO,STARBURST BROADLINE,3,4.114118,10.48911,0.05581398,-0.009202992,0.616773,35253360136208,901.0,52641.0,410.0,144.17970275878906,50.88043212890625
1237658205577019422,1.0821165730633093e+18,17.1175,15.84905,15.119,14.73507,14.45962,0.06262603,7.103141e-06,130.2027,24.36209,GALAXY,STARFORMING,3,6.756365,17.25216,-0.008102226,-0.04531179,1.0,193585182019856,961.0,52615.0,461.0,156.64024353027344,47.1558723449707
1237667549273850005,2.8114326102181417e+18,21.61126,18.85511,17.4957,16.76017,16.42935,0.06121281,1.121708e-05,129.1984,28.70463,GALAXY,STARFORMING,6,4.200293,11.21151,-0.01809563,0.02879063,0.9998885,72092847398064656,2497.0,54154.0,220.0,171.0956268310547,23.32707023620605
1237655107845292113,1.0797586669549916e+18,18.22312,21.74087,21.3655,24.52897,20.85308,0.06000863,9.499444e-06,100.6548,18.40122,GALAXY,STARFORMING,3,93.28901,148.0152,0.3493414,2.271485e-06,1.0,316728336843024,959.0,52411.0,75.0,203.4078826904297,58.30331039428711
1237662641195450748,1.7755593300120965e+18,22.61603,22.67084,24.80202,24.3618,22.82689,0.06524643,1.538732e-05,139.981,24.39913,GALAXY,BROADLINE,6,-9999.0,-9999.0,0.3283838,-0.1326109,0.0,316728370401552,1577.0,53495.0,55.0,243.4129180908203,27.41985321044922
1237661069255180431,1.971522811549739e+18,23.39542,22.2897,22.74779,22.79218,22.64481,0.05830492,8.329377e-06,115.1323,21.07685,GALAXY,STARFORMING,3,0.6162179,0.9966623,0.01535717,-0.08376889,0.0,105622137868304,1751.0,53377.0,262.0,165.99061584472656,13.983851432800291
1237664854190457062,2.0830888888925164e+18,17.90902,16.09194,15.22813,14.7936,14.45218,0.06949842,1.453154e-05,140.5599,23.01048,GALAXY,AGN,3,7.105218,15.50332,-0.07158282,0.05540246,0.8964106,35253360136464,1850.0,53786.0,633.0,238.4303741455078,25.395118713378903
1237662223527837786,2.248570330903767e+18,17.41126,15.92903,15.17081,14.72804,14.39854,0.05517547,1.249393e-05,167.4404,31.23538,GALAXY,STARFORMING,3,3.543219,9.01436,0.02932194,-0.1082638,0.6764847,193585182020112,1997.0,53442.0,539.0,176.90040588378906,38.59743881225586
1237664869748441277,1.4323179047323177e+18,17.75168,16.04082,15.21363,14.79351,14.46591,0.06361581,7.875513e-06,144.2437,28.47653,GALAXY,STARFORMING,3,7.69465,22.12491,-0.2675956,-0.007417408,1.0,35253360136496,1272.0,52989.0,630.0,137.69345092773438,33.37751770019531
1237661070333444198,1.9828593261711462e+18,24.24885,22.82303,21.61583,21.30953,21.43305,0.06978584,1.174846e-05,98.53457,29.68244,GALAXY,STARFORMING,3,0.7106161,1.058014,0.08029795,-0.01807652,0.0,105624285348112,1761.0,53376.0,544.0,176.6789093017578,15.421601295471191
1237663547440300221,2.0065001992660193e+18,22.46649,22.96752,24.00476,24.3618,22.82689,0.06645335,1.321566e-05,178.9881,28.61583,GALAXY,AGN BROADLINE,6,0.5358338,0.8709204,0.0792973,-0.0399227,0.0,387097114444048,1782.0,53299.0,533.0,126.71966552734376,55.134521484375
1237659149394247962,1.3184893102399427e+18,22.23719,21.7281,23.68612,24.3618,22.8269,0.06194432,1.500495e-05,158.2924,26.05294,GALAXY,AGN,6,0.5903584,0.9881322,-0.006805668,-0.05658384,1.0,387099262062864,1171.0,52753.0,220.0,244.728744506836,40.561798095703125
1237661959904952459,1.8770327072932106e+18,23.71309,22.41478,22.60951,22.22854,21.75454,0.05607595,1.182967e-05,148.2186,31.69409,GALAXY,,3,0.5353253,0.9793102,0.001116873,-0.0408955,1.0,175990882042128,1667.0,53430.0,573.0,200.7162170410156,52.37590026855469
